Id,Year,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED
845,2019,31,4,UA,19977,UA,N438UA,612,14771,1477104,SFO,14057,1405702,PDX,1740,0,1700-1759,1920,0,0
846,2019,31,4,UA,19977,UA,,611,14869,1486903,SLC,13930,1393007,ORD,,,1200-1259,,,1
847,2019,31,4,UA,19977,UA,N68834,609,13930,1393007,ORD,11618,1161802,EWR,1147,0,1100-1159,1435,0,0
848,2019,31,4,UA,19977,UA,,607,13930,1393007,ORD,15096,1509602,SYR,,,1800-1859,,,1
849,2019,31,4,UA,19977,UA,N37506,606,12266,1226603,IAH,11697,1169706,FLL,1421,0,1400-1459,1739,0,0
850,2019,31,4,UA,19977,UA,N14249,605,11278,1127805,DCA,13930,1393007,ORD,714,0,0700-0759,828,1,0
851,2019,31,4,UA,19977,UA,N895UA,604,12266,1226603,IAH,14027,1402702,PBI,1027,0,1000-1059,1338,0,0
852,2019,31,4,UA,19977,UA,N12754,602,11618,1161802,EWR,14869,1486903,SLC,845,1,0800-0859,1206,0,0
853,2019,31,4,UA,19977,UA,N33103,601,15304,1530402,TPA,11618,1161802,EWR,1449,1,1300-1359,1722,1,0
854,2019,31,4,UA,19977,UA,N596UA,600,11618,1161802,EWR,12892,1289208,LAX,2018,1,2000-2059,2317,0,0
855,2019,31,4,UA,19977,UA,N416UA,600,14027,1402702,PBI,11618,1161802,EWR,1502,1,1300-1359,1758,1,0
856,2019,31,4,UA,19977,UA,N498UA,599,10721,1072102,BOS,13930,1393007,ORD,1629,0,1600-1659,1813,0,0
857,2019,31,4,UA,19977,UA,N440UA,599,11292,1129202,DEN,10721,1072102,BOS,805,0,0800-0859,1340,0,0
858,2019,31,4,UA,19977,UA,N81449,599,13930,1393007,ORD,12889,1288903,LAS,2143,1,1900-1959,2319,1,0
859,2019,31,4,UA,19977,UA,N16701,598,12266,1226603,IAH,13256,1325602,MFE,1209,0,1200-1259,1334,0,0
860,2019,31,4,UA,19977,UA,N77535,597,12889,1288903,LAS,13930,1393007,ORD,1358,1,1000-1059,2022,1,0
861,2019,31,4,UA,19977,UA,N37253,597,13930,1393007,ORD,10821,1082106,BWI,1918,1,1800-1859,2236,1,0
862,2019,31,4,UA,19977,UA,N814UA,596,12266,1226603,IAH,13198,1319801,MCI,1834,0,1800-1859,2034,0,0
863,2019,31,4,UA,19977,UA,N38467,594,11292,1129202,DEN,14107,1410702,PHX,1918,0,1900-1959,2105,0,0
864,2019,31,4,UA,19977,UA,N35204,593,11292,1129202,DEN,14262,1426204,PSP,1115,0,1100-1159,1214,0,0
865,2019,31,4,UA,19977,UA,N69810,592,13930,1393007,ORD,12892,1289208,LAX,1539,0,1500-1559,1753,0,0
866,2019,31,4,UA,19977,UA,N484UA,591,11292,1129202,DEN,11433,1143302,DTW,1812,1,1700-1759,2251,0,0
867,2019,31,4,UA,19977,UA,N421UA,590,14635,1463502,RSW,12266,1226603,IAH,1406,0,1400-1459,1538,0,0
868,2019,31,4,UA,19977,UA,N47414,589,12266,1226603,IAH,12264,1226402,IAD,1428,0,1400-1459,1806,0,0
869,2019,31,4,UA,19977,UA,N69847,588,15304,1530402,TPA,13930,1393007,ORD,718,0,0700-0759,920,0,0
870,2019,31,4,UA,19977,UA,N76514,587,10721,1072102,BOS,11292,1129202,DEN,717,0,0700-0759,956,0,0
871,2019,31,4,UA,19977,UA,N86534,587,11292,1129202,DEN,14747,1474703,SEA,1118,0,1100-1159,1306,0,0
872,2019,31,4,UA,19977,UA,N17229,587,14747,1474703,SEA,14771,1477104,SFO,1708,0,1700-1759,1858,0,0
873,2019,31,4,UA,19977,UA,N830UA,586,10785,1078502,BTV,13930,1393007,ORD,721,1,0700-0759,914,1,0
874,2019,31,4,UA,19977,UA,N87527,584,12889,1288903,LAS,12892,1289208,LAX,1947,1,1900-1959,2126,1,0
875,2019,31,4,UA,19977,UA,N38454,584,12892,1289208,LAX,12264,1226402,IAD,2306,1,2200-2259,700,1,0
876,2019,31,4,UA,19977,UA,N76269,583,13303,1330303,MIA,14771,1477104,SFO,1829,1,1800-1859,2138,0,0
877,2019,31,4,UA,19977,UA,N33286,581,11618,1161802,EWR,14107,1410702,PHX,917,1,0800-0859,1235,0,0
878,2019,31,4,UA,19977,UA,N806UA,580,14771,1477104,SFO,13495,1349505,MSY,823,0,0800-0859,1441,0,0
879,2019,31,4,UA,19977,UA,N851UA,579,11292,1129202,DEN,10620,1062003,BIL,1121,0,1100-1159,1245,0,0
880,2019,31,4,UA,19977,UA,,578,11298,1129806,DFW,13930,1393007,ORD,,,1000-1059,,,1
881,2019,31,4,UA,19977,UA,N33209,578,13930,1393007,ORD,10721,1072102,BOS,1424,1,1400-1459,1720,0,0
882,2019,31,4,UA,19977,UA,N12116,577,14771,1477104,SFO,11618,1161802,EWR,657,0,0700-0759,1523,0,0
883,2019,31,4,UA,19977,UA,N21108,576,11292,1129202,DEN,11618,1161802,EWR,1018,1,0900-0959,1558,1,0
884,2019,31,4,UA,19977,UA,N802UA,575,14771,1477104,SFO,10397,1039707,ATL,1058,1,1000-1059,1902,1,0
885,2019,31,4,UA,19977,UA,,574,13930,1393007,ORD,13495,1349505,MSY,,,0900-0959,,,1
886,2019,31,4,UA,19977,UA,N69819,573,11292,1129202,DEN,13487,1348702,MSP,942,0,0900-0959,1228,0,0
887,2019,31,4,UA,19977,UA,N69813,573,12889,1288903,LAS,11292,1129202,DEN,559,0,0600-0659,857,0,0
888,2019,31,4,UA,19977,UA,N69826,572,12266,1226603,IAH,12892,1289208,LAX,623,0,0600-0659,816,0,0
889,2019,31,4,UA,19977,UA,N803UA,571,12266,1226603,IAH,13158,1315805,MAF,1954,0,2000-2059,2113,0,0
890,2019,31,4,UA,19977,UA,N75410,570,11298,1129806,DFW,12266,1226603,IAH,728,0,0700-0759,830,0,0
891,2019,31,4,UA,19977,UA,N73256,569,14057,1405702,PDX,14771,1477104,SFO,1319,0,1300-1359,1500,0,0
892,2019,31,4,UA,19977,UA,N401UA,568,11618,1161802,EWR,10397,1039707,ATL,1626,0,1600-1659,1853,0,0
893,2019,31,4,UA,19977,UA,N47414,567,14683,1468305,SAT,12266,1226603,IAH,1208,0,1200-1259,1253,0,0
894,2019,31,4,UA,19977,UA,,566,10821,1082106,BWI,13930,1393007,ORD,,,0900-0959,,,1
895,2019,31,4,UA,19977,UA,N66831,566,13930,1393007,ORD,12892,1289208,LAX,1246,0,1200-1259,1503,0,0
896,2019,31,4,UA,19977,UA,N819UA,565,12266,1226603,IAH,11540,1154005,ELP,1420,0,1400-1459,1514,0,0
897,2019,31,4,UA,19977,UA,N69813,564,11292,1129202,DEN,13204,1320402,MCO,946,0,0900-0959,1511,0,0
898,2019,31,4,UA,19977,UA,N68453,563,14100,1410005,PHL,13930,1393007,ORD,1659,0,1700-1759,1811,0,0
899,2019,31,4,UA,19977,UA,N36207,562,11292,1129202,DEN,14908,1490803,SNA,1922,0,1900-1959,2034,0,0
900,2019,31,4,UA,19977,UA,N805UA,561,12953,1295304,LGA,11292,1129202,DEN,734,0,0700-0759,1005,0,0
901,2019,31,4,UA,19977,UA,N796UA,560,12264,1226402,IAD,14771,1477104,SFO,1754,1,1700-1759,2033,0,0
902,2019,31,4,UA,19977,UA,N826UA,559,11292,1129202,DEN,13486,1348602,MSO,2051,1,1900-1959,2249,1,0
903,2019,31,4,UA,19977,UA,N431UA,558,13204,1320402,MCO,11618,1161802,EWR,1417,1,1300-1359,1645,0,0
904,2019,31,4,UA,19977,UA,N78001,557,12266,1226603,IAH,11618,1161802,EWR,1003,0,1000-1059,1424,0,0
905,2019,31,4,UA,19977,UA,,556,13930,1393007,ORD,10529,1052906,BDL,,,1400-1459,,,1
906,2019,31,4,UA,19977,UA,N37287,555,14679,1467903,SAN,13930,1393007,ORD,1107,0,1100-1159,1704,0,0
907,2019,31,4,UA,19977,UA,N822UA,555,14771,1477104,SFO,14679,1467903,SAN,800,0,0800-0859,926,0,0
908,2019,31,4,UA,19977,UA,N490UA,552,12266,1226603,IAH,11697,1169706,FLL,1158,0,1200-1259,1510,0,0
909,2019,31,4,UA,19977,UA,N77510,551,11278,1127805,DCA,12266,1226603,IAH,610,0,0600-0659,853,0,0
910,2019,31,4,UA,19977,UA,N805UA,550,13486,1348602,MSO,11292,1129202,DEN,1437,0,1400-1459,1622,0,0
911,2019,31,4,UA,19977,UA,,549,14100,1410005,PHL,13930,1393007,ORD,,,1000-1059,,,1
912,2019,31,4,UA,19977,UA,N67815,548,12889,1288903,LAS,11618,1161802,EWR,623,0,0600-0659,1402,0,0
913,2019,31,4,UA,19977,UA,N65832,546,14679,1467903,SAN,12264,1226402,IAD,813,0,0800-0859,1603,0,0
914,2019,31,4,UA,19977,UA,N61882,545,11292,1129202,DEN,12266,1226603,IAH,1230,0,1200-1259,1549,0,0
915,2019,31,4,UA,19977,UA,N12225,544,11292,1129202,DEN,14492,1449202,RDU,1741,0,1700-1759,2240,0,0
916,2019,31,4,UA,19977,UA,N87513,543,12264,1226402,IAD,15304,1530402,TPA,1307,0,1300-1359,1533,0,0
917,2019,31,4,UA,19977,UA,N38467,542,12264,1226402,IAD,11292,1129202,DEN,1558,0,1600-1659,1751,0,0
918,2019,31,4,UA,19977,UA,N24212,541,13930,1393007,ORD,12889,1288903,LAS,1558,0,1500-1559,1743,0,0
919,2019,31,4,UA,19977,UA,N78540,540,14771,1477104,SFO,12266,1226603,IAH,713,0,0700-0759,1256,0,0
920,2019,31,4,UA,19977,UA,N69888,539,12266,1226603,IAH,10423,1042302,AUS,2018,1,2000-2059,2116,1,0
921,2019,31,4,UA,19977,UA,,538,13930,1393007,ORD,11697,1169706,FLL,,,0800-0859,,,1
922,2019,31,4,UA,19977,UA,N14115,537,11618,1161802,EWR,14679,1467903,SAN,826,0,0800-0859,1118,0,0
923,2019,31,4,UA,19977,UA,N851UA,536,10620,1062003,BIL,11292,1129202,DEN,1436,0,1400-1459,1550,0,0
924,2019,31,4,UA,19977,UA,N502UA,535,14771,1477104,SFO,11618,1161802,EWR,1056,0,1100-1159,1932,0,0
925,2019,31,4,UA,19977,UA,N26123,534,12173,1217305,HNL,12892,1289208,LAX,2211,0,2200-2259,522,0,0
926,2019,31,4,UA,19977,UA,N87507,533,10397,1039707,ATL,11292,1129202,DEN,821,0,0800-0859,957,0,0
927,2019,31,4,UA,19977,UA,N68834,532,11292,1129202,DEN,13930,1393007,ORD,652,0,0600-0659,1006,0,0
928,2019,31,4,UA,19977,UA,N498UA,532,13930,1393007,ORD,10721,1072102,BOS,1140,0,1100-1159,1434,0,0
929,2019,31,4,UA,19977,UA,N808UA,531,11278,1127805,DCA,13930,1393007,ORD,735,0,0700-0759,839,0,0
930,2019,31,4,UA,19977,UA,N77865,531,13930,1393007,ORD,12892,1289208,LAX,1117,1,1000-1059,1333,1,0
931,2019,31,4,UA,19977,UA,N13227,530,12264,1226402,IAD,14492,1449202,RDU,1237,0,1200-1259,1336,0,0
932,2019,31,4,UA,19977,UA,N455UA,529,12264,1226402,IAD,12889,1288903,LAS,1233,0,1200-1259,1447,0,0
933,2019,31,4,UA,19977,UA,N75854,528,12892,1289208,LAX,13930,1393007,ORD,1442,1,1400-1459,2051,1,0
934,2019,31,4,UA,19977,UA,N39297,527,14635,1463502,RSW,12266,1226603,IAH,647,0,0700-0759,826,0,0
935,2019,31,4,UA,19977,UA,N67815,526,14986,1498603,SRQ,11618,1161802,EWR,1910,0,1900-1959,2156,0,0
936,2019,31,4,UA,19977,UA,N402UA,525,10721,1072102,BOS,12264,1226402,IAD,937,0,0900-0959,1120,0,0
937,2019,31,4,UA,19977,UA,N16234,525,12264,1226402,IAD,14771,1477104,SFO,1232,0,1200-1259,1525,0,0
938,2019,31,4,UA,19977,UA,N35271,525,14771,1477104,SFO,12892,1289208,LAX,2021,1,1700-1759,2205,1,0
939,2019,31,4,UA,19977,UA,N435UA,524,13930,1393007,ORD,10140,1014005,ABQ,1943,0,1900-1959,2227,1,0
940,2019,31,4,UA,19977,UA,N417UA,523,14107,1410702,PHX,13930,1393007,ORD,1240,0,1200-1259,1703,0,0
941,2019,31,4,UA,19977,UA,N462UA,522,11618,1161802,EWR,14027,1402702,PBI,2026,1,1900-1959,2329,1,0
942,2019,31,4,UA,19977,UA,,521,13930,1393007,ORD,14869,1486903,SLC,,,1200-1259,,,1
943,2019,31,4,UA,19977,UA,N37456,520,13495,1349505,MSY,12266,1226603,IAH,1158,0,1200-1259,1311,0,0
944,2019,31,4,UA,19977,UA,N408UA,519,13930,1393007,ORD,12889,1288903,LAS,1254,0,1200-1259,1443,0,0
945,2019,31,4,UA,19977,UA,,518,13930,1393007,ORD,14057,1405702,PDX,,,2000-2059,,,1
946,2019,31,4,UA,19977,UA,N16234,517,14771,1477104,SFO,12264,1226402,IAD,1650,0,1600-1659,40,0,0
947,2019,31,4,UA,19977,UA,N66831,516,11618,1161802,EWR,13930,1393007,ORD,1002,0,1000-1059,1138,0,0
948,2019,31,4,UA,19977,UA,,515,11066,1106606,CMH,13930,1393007,ORD,,,1700-1759,,,1
949,2019,31,4,UA,19977,UA,N23708,515,13930,1393007,ORD,14893,1489302,SMF,2115,1,2000-2059,5,1,0
950,2019,31,4,UA,19977,UA,N475UA,514,11697,1169706,FLL,12266,1226603,IAH,1131,0,1100-1159,1336,0,0
951,2019,31,4,UA,19977,UA,N75435,513,11292,1129202,DEN,11618,1161802,EWR,1203,1,1100-1159,1729,1,0
952,2019,31,4,UA,19977,UA,N38459,513,15304,1530402,TPA,11292,1129202,DEN,754,0,0800-0859,937,0,0
953,2019,31,4,UA,19977,UA,N833UA,512,13495,1349505,MSY,12266,1226603,IAH,1403,0,1400-1459,1536,0,0
954,2019,31,4,UA,19977,UA,N402UA,511,10721,1072102,BOS,12264,1226402,IAD,1456,0,1400-1459,1628,0,0
955,2019,31,4,UA,19977,UA,N37277,511,12264,1226402,IAD,13930,1393007,ORD,1730,0,1700-1759,1857,1,0
956,2019,31,4,UA,19977,UA,N62889,511,13930,1393007,ORD,10423,1042302,AUS,2240,1,1900-1959,118,1,0
957,2019,31,4,UA,19977,UA,N597UA,510,12892,1289208,LAX,11618,1161802,EWR,1315,0,1300-1359,2134,0,0
958,2019,31,4,UA,19977,UA,N821UA,509,13930,1393007,ORD,12953,1295304,LGA,1358,0,1400-1459,1705,0,0
959,2019,31,4,UA,19977,UA,N39463,508,11618,1161802,EWR,12266,1226603,IAH,745,0,0700-0759,1102,1,0
960,2019,31,4,UA,19977,UA,N462UA,507,10620,1062003,BIL,11292,1129202,DEN,714,0,0700-0759,833,0,0
961,2019,31,4,UA,19977,UA,N844UA,506,13495,1349505,MSY,12266,1226603,IAH,1754,1,1600-1659,1919,1,0
962,2019,31,4,UA,19977,UA,N77296,505,12264,1226402,IAD,11292,1129202,DEN,1852,0,1800-1859,2042,0,0
963,2019,31,4,UA,19977,UA,N474UA,504,14771,1477104,SFO,12892,1289208,LAX,807,1,0700-0759,1037,1,0
964,2019,31,4,UA,19977,UA,N595UA,503,14771,1477104,SFO,11618,1161802,EWR,1252,1,1200-1259,2123,1,0
965,2019,31,4,UA,19977,UA,N26208,502,12264,1226402,IAD,10423,1042302,AUS,1825,1,1700-1759,2121,1,0
966,2019,31,4,UA,19977,UA,N419UA,501,12892,1289208,LAX,14771,1477104,SFO,756,0,0800-0859,921,0,0
967,2019,31,4,UA,19977,UA,N891UA,500,12339,1233904,IND,14771,1477104,SFO,704,0,0700-0759,852,0,0
968,2019,31,4,UA,19977,UA,N476UA,499,13198,1319801,MCI,11292,1129202,DEN,1334,0,1300-1359,1419,0,0
969,2019,31,4,UA,19977,UA,N37277,498,13930,1393007,ORD,12264,1226402,IAD,1402,1,1300-1359,1638,1,0
970,2019,31,4,UA,19977,UA,N771UA,497,11618,1161802,EWR,14771,1477104,SFO,855,1,0800-0859,1154,0,0
971,2019,31,4,UA,19977,UA,N77538,496,10397,1039707,ATL,11618,1161802,EWR,1333,1,1200-1259,1538,1,0
972,2019,31,4,UA,19977,UA,N38443,495,11292,1129202,DEN,12264,1226402,IAD,1115,0,1100-1159,1621,0,0
973,2019,31,4,UA,19977,UA,N457UA,495,12264,1226402,IAD,13495,1349505,MSY,1705,0,1700-1759,1857,0,0
974,2019,31,4,UA,19977,UA,N68807,495,12892,1289208,LAX,11292,1129202,DEN,537,0,0001-0559,853,0,0
975,2019,31,4,UA,19977,UA,N69839,494,12892,1289208,LAX,12266,1226603,IAH,1823,1,1700-1759,2320,1,0
976,2019,31,4,UA,19977,UA,N898UA,493,11278,1127805,DCA,13930,1393007,ORD,1658,0,1600-1659,1802,0,0
977,2019,31,4,UA,19977,UA,N67845,492,12889,1288903,LAS,11292,1129202,DEN,1621,0,1600-1659,1924,0,0
978,2019,31,4,UA,19977,UA,N76516,492,14771,1477104,SFO,12889,1288903,LAS,1410,1,1200-1259,1539,1,0
979,2019,31,4,UA,19977,UA,N37273,491,10849,1084905,BZN,11292,1129202,DEN,726,1,0700-0759,903,0,0
980,2019,31,4,UA,19977,UA,N831UA,491,11292,1129202,DEN,14524,1452401,RIC,942,0,0900-0959,1508,0,0
981,2019,31,4,UA,19977,UA,N470UA,490,12892,1289208,LAX,14107,1410702,PHX,1137,1,1000-1059,1425,1,0
982,2019,31,4,UA,19977,UA,N68843,489,11292,1129202,DEN,12266,1226603,IAH,1511,0,1500-1559,1840,0,0
983,2019,31,4,UA,19977,UA,,488,12889,1288903,LAS,13930,1393007,ORD,,,0900-0959,,,1
984,2019,31,4,UA,19977,UA,N68801,487,12889,1288903,LAS,12264,1226402,IAD,1334,0,1300-1359,2055,0,0
985,2019,31,4,UA,19977,UA,N495UA,486,11292,1129202,DEN,11884,1188402,GEG,1920,0,1900-1959,2032,0,0
986,2019,31,4,UA,19977,UA,N33103,485,11618,1161802,EWR,11292,1129202,DEN,1846,0,1800-1859,2055,0,0
987,2019,31,4,UA,19977,UA,N14107,484,12264,1226402,IAD,12266,1226603,IAH,1307,0,1200-1259,1537,0,0
988,2019,31,4,UA,19977,UA,N61886,483,13930,1393007,ORD,14107,1410702,PHX,2043,1,1900-1959,2348,1,0
989,2019,31,4,UA,19977,UA,N28478,482,11292,1129202,DEN,14747,1474703,SEA,2002,1,1500-1559,2144,1,0
990,2019,31,4,UA,19977,UA,N62849,481,11292,1129202,DEN,12892,1289208,LAX,1717,1,1500-1559,1850,1,0
991,2019,31,4,UA,19977,UA,N444UA,481,12889,1288903,LAS,11292,1129202,DEN,826,0,0800-0859,1122,0,0
992,2019,31,4,UA,19977,UA,,480,11986,1198603,GRR,13930,1393007,ORD,,,0900-0959,,,1
993,2019,31,4,UA,19977,UA,N4888U,479,11986,1198603,GRR,11292,1129202,DEN,917,0,0900-0959,1036,0,0
994,2019,31,4,UA,19977,UA,N77871,478,11292,1129202,DEN,13930,1393007,ORD,1550,0,1500-1559,1907,0,0
995,2019,31,4,UA,19977,UA,,477,11884,1188402,GEG,13930,1393007,ORD,,,0700-0759,,,1
996,2019,31,4,UA,19977,UA,N14231,476,11423,1142307,DSM,13930,1393007,ORD,509,0,0001-0559,612,0,0
997,2019,31,4,UA,19977,UA,N77538,475,11618,1161802,EWR,10397,1039707,ATL,728,0,0700-0759,955,0,0
998,2019,31,4,UA,19977,UA,,473,10821,1082106,BWI,13930,1393007,ORD,,,1700-1759,,,1
999,2019,31,4,UA,19977,UA,N823UA,472,11433,1143302,DTW,14771,1477104,SFO,2001,1,1900-1959,2158,0,0
1000,2019,31,4,UA,19977,UA,N806UA,471,12892,1289208,LAX,14771,1477104,SFO,551,0,0600-0659,720,0,0
1001,2019,31,4,UA,19977,UA,N834UA,470,11618,1161802,EWR,12451,1245102,JAX,1123,0,1100-1159,1355,0,0
1002,2019,31,4,UA,19977,UA,N493UA,469,11292,1129202,DEN,11298,1129806,DFW,1359,0,1400-1459,1658,0,0
1003,2019,31,4,UA,19977,UA,N455UA,468,13495,1349505,MSY,12266,1226603,IAH,523,0,0001-0559,632,0,0
1004,2019,31,4,UA,19977,UA,N87507,467,11042,1104205,CLE,11292,1129202,DEN,1643,0,1600-1659,1805,0,0
1005,2019,31,4,UA,19977,UA,N78524,466,12982,1298202,LIH,12892,1289208,LAX,1406,0,1400-1459,2149,0,0
1006,2019,31,4,UA,19977,UA,N492UA,465,11292,1129202,DEN,10620,1062003,BIL,2029,0,2000-2059,2147,0,0
1007,2019,31,4,UA,19977,UA,N430UA,465,13485,1348502,MSN,11292,1129202,DEN,1637,0,1600-1659,1748,0,0
1008,2019,31,4,UA,19977,UA,N37468,464,12889,1288903,LAS,11292,1129202,DEN,956,0,1000-1059,1244,0,0
1009,2019,31,4,UA,19977,UA,N33714,463,12953,1295304,LGA,13930,1393007,ORD,812,0,0800-0859,929,0,0
1010,2019,31,4,UA,19977,UA,N404UA,462,12266,1226603,IAH,12889,1288903,LAS,1153,0,1100-1159,1302,0,0
1011,2019,31,4,UA,19977,UA,N33203,461,12264,1226402,IAD,12889,1288903,LAS,1736,0,1700-1759,1945,0,0
1012,2019,31,4,UA,19977,UA,N470UA,460,12892,1289208,LAX,14771,1477104,SFO,1647,1,1600-1659,1818,1,0
1013,2019,31,4,UA,19977,UA,N69830,459,11292,1129202,DEN,14679,1467903,SAN,1916,0,1900-1959,2039,0,0
1014,2019,31,4,UA,19977,UA,N66808,459,13930,1393007,ORD,11292,1129202,DEN,1458,0,1500-1559,1618,0,0
1015,2019,31,4,UA,19977,UA,N807UA,458,12266,1226603,IAH,15376,1537604,TUS,1831,0,1800-1859,2003,0,0
1016,2019,31,4,UA,19977,UA,N39461,457,11292,1129202,DEN,12266,1226603,IAH,2032,0,2000-2059,2345,0,0
1017,2019,31,4,UA,19977,UA,N67827,456,14683,1468305,SAT,11292,1129202,DEN,854,0,0900-0959,1020,0,0
1018,2019,31,4,UA,19977,UA,N63890,455,10423,1042302,AUS,14771,1477104,SFO,1837,0,1800-1859,2016,0,0
1019,2019,31,4,UA,19977,UA,N27503,454,12892,1289208,LAX,13830,1383002,OGG,1558,0,1600-1659,1959,0,0
1020,2019,31,4,UA,19977,UA,N444UA,453,11003,1100303,CID,11292,1129202,DEN,1646,0,1600-1659,1829,1,0
1021,2019,31,4,UA,19977,UA,N828UA,452,11292,1129202,DEN,10849,1084905,BZN,1138,0,1100-1159,1312,0,0
1022,2019,31,4,UA,19977,UA,N27421,451,12889,1288903,LAS,14771,1477104,SFO,1055,0,1100-1159,1223,0,0
1023,2019,31,4,UA,19977,UA,N27421,451,14771,1477104,SFO,12889,1288903,LAS,824,0,0800-0859,1001,0,0
1024,2019,31,4,UA,19977,UA,N417UA,450,13930,1393007,ORD,14524,1452401,RIC,2312,1,1800-1859,154,1,0
1025,2019,31,4,UA,19977,UA,N36476,449,10721,1072102,BOS,13930,1393007,ORD,655,0,0700-0759,827,0,0
1026,2019,31,4,UA,19977,UA,N64844,448,10721,1072102,BOS,11292,1129202,DEN,1533,0,1500-1559,1802,0,0
1027,2019,31,4,UA,19977,UA,N64844,448,11292,1129202,DEN,12889,1288903,LAS,1916,0,1900-1959,2007,0,0
1028,2019,31,4,UA,19977,UA,N819UA,447,11540,1154005,ELP,12266,1226603,IAH,1600,0,1600-1659,1926,1,0
1029,2019,31,4,UA,19977,UA,N14219,446,13204,1320402,MCO,11618,1161802,EWR,1057,0,1100-1159,1335,0,0
1030,2019,31,4,UA,19977,UA,N491UA,445,14771,1477104,SFO,14100,1410005,PHL,914,0,0900-0959,1728,0,0
1031,2019,31,4,UA,19977,UA,N68817,444,12889,1288903,LAS,12892,1289208,LAX,737,0,0700-0759,951,1,0
1032,2019,31,4,UA,19977,UA,N36444,444,12892,1289208,LAX,14771,1477104,SFO,1304,0,1300-1359,1425,0,0
1033,2019,31,4,UA,19977,UA,N78501,443,12266,1226603,IAH,11618,1161802,EWR,1520,1,1400-1459,1959,1,0
1034,2019,31,4,UA,19977,UA,N69833,442,13930,1393007,ORD,10529,1052906,BDL,1833,1,1800-1859,2131,1,0
1035,2019,31,4,UA,19977,UA,N825UA,441,11618,1161802,EWR,11298,1129806,DFW,1553,0,1600-1659,1846,0,0
1036,2019,31,4,UA,19977,UA,N14242,440,14908,1490803,SNA,11292,1129202,DEN,1749,0,1800-1859,2100,0,0
1037,2019,31,4,UA,19977,UA,N33209,439,10721,1072102,BOS,13930,1393007,ORD,1835,1,1800-1859,2028,0,0
1038,2019,31,4,UA,19977,UA,N446UA,438,12266,1226603,IAH,14747,1474703,SEA,1050,1,0900-0959,1313,1,0
1039,2019,31,4,UA,19977,UA,N68880,437,12266,1226603,IAH,11292,1129202,DEN,1910,1,1800-1859,2030,1,0
1040,2019,31,4,UA,19977,UA,N54241,436,10423,1042302,AUS,13930,1393007,ORD,1002,0,1000-1059,1238,0,0
1041,2019,31,4,UA,19977,UA,N63899,435,12758,1275804,KOA,14771,1477104,SFO,1539,0,1500-1559,2251,0,0
1042,2019,31,4,UA,19977,UA,N62892,434,11618,1161802,EWR,13204,1320402,MCO,1758,0,1800-1859,2046,0,0
1043,2019,31,4,UA,19977,UA,N505UA,433,10721,1072102,BOS,14771,1477104,SFO,603,0,0600-0659,934,0,0
1044,2019,31,4,UA,19977,UA,N78438,432,12889,1288903,LAS,13930,1393007,ORD,625,0,0600-0659,1151,0,0
1045,2019,31,4,UA,19977,UA,N35271,431,14771,1477104,SFO,11292,1129202,DEN,940,0,0900-0959,1308,0,0
1046,2019,31,4,UA,19977,UA,,430,13495,1349505,MSY,13930,1393007,ORD,,,1200-1259,,,1
1047,2019,31,4,UA,19977,UA,,427,13930,1393007,ORD,12953,1295304,LGA,,,0700-0759,,,1
1048,2019,31,4,UA,19977,UA,N432UA,426,11618,1161802,EWR,13930,1393007,ORD,909,0,0800-0859,1044,0,0
1049,2019,31,4,UA,19977,UA,N836UA,425,11618,1161802,EWR,14492,1449202,RDU,1530,0,1500-1559,1711,0,0
1050,2019,31,4,UA,19977,UA,N17139,424,12264,1226402,IAD,14771,1477104,SFO,812,0,0800-0859,1058,0,0
1051,2019,31,4,UA,19977,UA,N66897,423,11292,1129202,DEN,10423,1042302,AUS,1758,0,1700-1759,2104,0,0
1052,2019,31,4,UA,19977,UA,N68807,422,11292,1129202,DEN,10423,1042302,AUS,1021,0,1000-1059,1328,0,0
1053,2019,31,4,UA,19977,UA,N414UA,422,14570,1457002,RNO,11292,1129202,DEN,540,0,0001-0559,845,0,0
1054,2019,31,4,UA,19977,UA,N14704,421,11618,1161802,EWR,10721,1072102,BOS,2027,0,2000-2059,2131,0,0
1055,2019,31,4,UA,19977,UA,N36447,420,11292,1129202,DEN,12892,1289208,LAX,1309,1,1100-1159,1430,1,0
1056,2019,31,4,UA,19977,UA,N471UA,420,12892,1289208,LAX,14771,1477104,SFO,1459,1,1400-1459,1636,1,0
1057,2019,31,4,UA,19977,UA,N61887,419,12264,1226402,IAD,13204,1320402,MCO,1714,0,1700-1759,1926,0,0
1058,2019,31,4,UA,19977,UA,N66828,419,14747,1474703,SEA,12264,1226402,IAD,809,0,0800-0859,1547,0,0
1059,2019,31,4,UA,19977,UA,,418,11042,1104205,CLE,13930,1393007,ORD,,,1400-1459,,,1
1060,2019,31,4,UA,19977,UA,N69804,418,13930,1393007,ORD,13487,1348702,MSP,1911,1,1800-1859,2101,1,0
